Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price,Price Range
101,OMI NO,4.24,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B102,"" "",""+""),""+"", SUBSTITUTE(F102,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,12500.0,東京都墨田区押上1-38-4 清流ビル１Ｆ,OSHIAGE,1220,https://tabelog.com/en/tokyo/A1312/A131203/13206654/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
104,ZURRIOLA,4.24,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B105,"" "",""+""),""+"", SUBSTITUTE(F105,"" "",""+"")), ""Link"")",SPAIN,9000.0,17500.0,東京都中央区銀座6-8-7 交詢ビル　4Ｆ,GINZA,553,https://tabelog.com/en/tokyo/A1301/A130101/13125046/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
107,TSUGUMI AN,4.24,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B108,"" "",""+""),""+"", SUBSTITUTE(F108,"" "",""+"")), ""Link"")","UNAGI (EEL), YAKITORI (GRILLED CHICKEN SKEWERS)",17500.0,17500.0,東京都北区中里1-29-1,KOMAGOME,196,https://tabelog.com/en/tokyo/A1323/A132301/13080463/,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",17500.0,10k-20k
109,SAEKI HANTEN,4.24,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B110,"" "",""+""),""+"", SUBSTITUTE(F110,"" "",""+"")), ""Link"")",CHINESE,,17500.0,東京都目黒区三田2-10-30 荒井ビル 1F,MEGURO,143,https://tabelog.com/en/tokyo/A1316/A131601/13233311/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
110,YORONIKU,4.23,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B111,"" "",""+""),""+"", SUBSTITUTE(F111,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL)",,12500.0,東京都港区南青山6-6-22 ルナロッサ　Ｂ１Ｆ,OMOTE SANDO,2434,https://tabelog.com/en/tokyo/A1306/A130602/13042979/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
141,TORISHOU ISHII HINA,4.12,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B142,"" "",""+""),""+"", SUBSTITUTE(F142,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,17500.0,東京都港区南麻布1-27-7 クリフサイドビル 1F,AZABU JUBAN,372,https://tabelog.com/en/tokyo/A1307/A130702/13271040/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
147,EIKI,4.11,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B148,"" "",""+""),""+"", SUBSTITUTE(F148,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),,12500.0,東京都渋谷区恵比寿2-10-5 ROZIS 1F,EBISU,287,https://tabelog.com/en/tokyo/A1303/A130302/13230923/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
155,TORI CHA TAROU,4.09,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B156,"" "",""+""),""+"", SUBSTITUTE(F156,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),,12500.0,東京都渋谷区鶯谷町7-12 TAKビル 1F,SHIBUYA,555,https://tabelog.com/en/tokyo/A1303/A130301/13157208/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
164,TOMIDOKORO,4.07,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B165,"" "",""+""),""+"", SUBSTITUTE(F165,"" "",""+"")), ""Link"")",SUSHI,7000.0,17500.0,東京都港区新橋6-13-3 1F,ONARIMON,495,https://tabelog.com/en/tokyo/A1314/A131401/13223846/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0,10k-20k
168,TEMPURA ASANUMA,4.06,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B169,"" "",""+""),""+"", SUBSTITUTE(F169,"" "",""+"")), ""Link"")",TEMPURA,17500.0,17500.0,東京都中央区日本橋2-10-11 ORDIN日本橋ビル 6F,NIHOMBASHI,254,https://tabelog.com/en/tokyo/A1302/A130202/13275655/,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",17500.0,10k-20k
173,YORONIKU TOKYO AZABUDAIHILLS,4.05,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B174,"" "",""+""),""+"", SUBSTITUTE(F174,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),,17500.0,東京都港区麻布台1-3-1 麻布台ヒルズ タワープラザ 3F,ROPPONGI ITCHOME,97,https://tabelog.com/en/tokyo/A1307/A130701/13291424/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
175,CANTON RYORI SENSE,4.04,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B176,"" "",""+""),""+"", SUBSTITUTE(F176,"" "",""+"")), ""Link"")","CHINESE, DIM SUM",9000.0,17500.0,東京都中央区日本橋室町2-1-1 マンダリン オリエンタル 東京 37F,MITSUKOSHIMAE,936,https://tabelog.com/en/tokyo/A1302/A130202/13020361/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
177,YAKITORI MOE ESU,4.04,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B178,"" "",""+""),""+"", SUBSTITUTE(F178,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),,12500.0,東京都港区六本木7-13-10 宮下ビル 1F,ROPPONGI,482,https://tabelog.com/en/tokyo/A1307/A130701/13259508/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
179,SHUTEI TANAKA,4.04,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B180,"" "",""+""),""+"", SUBSTITUTE(F180,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES, IZAKAYA (TAVERN)",,12500.0,東京都墨田区墨田3-25-7,KANEGAFUCHI,187,https://tabelog.com/en/tokyo/A1312/A131203/13285811/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
189,SATO BURIAND OSAKA UMEDA TEN,4.02,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B190,"" "",""+""),""+"", SUBSTITUTE(F190,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),,17500.0,東京都杉並区阿佐ヶ谷南2-17-2,ASAGAYA,890,https://tabelog.com/en/tokyo/A1319/A131905/13159782/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
204,SIO,4.0,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B205,"" "",""+""),""+"", SUBSTITUTE(F205,"" "",""+"")), ""Link"")","INNOVATIVE, FRENCH, ITALIAN",12500.0,17500.0,東京都渋谷区上原1-35-3,YOYOGI UEHARA,698,https://tabelog.com/en/tokyo/A1318/A131811/13150395/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0,10k-20k
219,SATO BRIAN HON TEN,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B220,"" "",""+""),""+"", SUBSTITUTE(F220,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),,17500.0,東京都杉並区阿佐谷南3-44-2 新井ビル　1F,ASAGAYA,904,https://tabelog.com/en/tokyo/A1319/A131905/13127046/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
223,OMINO KAMIYACHO,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B224,"" "",""+""),""+"", SUBSTITUTE(F224,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,17500.0,東京都港区虎ノ門3-17-1 TOKYU REIT虎ノ門ﾋﾞﾙ 104,KAMIYACHO,341,https://tabelog.com/en/tokyo/A1307/A130704/13255846/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
224,YUNG,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B225,"" "",""+""),""+"", SUBSTITUTE(F225,"" "",""+"")), ""Link"")",CHINESE,,12500.0,東京都港区白金6-5-5 モリハウス 1F,SHIROKANEDAI,266,https://tabelog.com/en/tokyo/A1316/A131602/13168401/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
232,SATO BURIAN SANGO,3.97,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B233,"" "",""+""),""+"", SUBSTITUTE(F233,"" "",""+"")), ""Link"")",YAKINIKU (BBQ BEEF),17500.0,,東京都杉並区阿佐ヶ谷北1-37-6 1F,ASAGAYA,236,https://tabelog.com/en/tokyo/A1319/A131905/13223460/,-,"JPY 15,000～JPY 19,999",17500.0,10k-20k
237,MONOLITH,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B238,"" "",""+""),""+"", SUBSTITUTE(F238,"" "",""+"")), ""Link"")",FRENCH,5500.0,12500.0,東京都渋谷区渋谷2-6-1 ウィンド渋谷 1F,SHIBUYA,442,https://tabelog.com/en/tokyo/A1303/A130301/13108686/,"JPY 10,000～JPY 14,999","JPY 5,000～JPY 5,999",12500.0,10k-20k
240,FIOCCHI,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B241,"" "",""+""),""+"", SUBSTITUTE(F241,"" "",""+"")), ""Link"")",ITALIAN,,17500.0,東京都世田谷区祖師谷3-4-9 松紀ビル　１Ｆ,SOSHIGAYA OKURA,314,https://tabelog.com/en/tokyo/A1318/A131814/13003427/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
248,CHUUGOKU HANTEN KOHAKUKYUU,3.95,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B249,"" "",""+""),""+"", SUBSTITUTE(F249,"" "",""+"")), ""Link"")",CHINESE,3500.0,12500.0,東京都千代田区丸の内 1-1-1 パレスホテル東京 5F,OTEMACHI,537,https://tabelog.com/en/tokyo/A1302/A130201/13141135/,"JPY 10,000～JPY 14,999","JPY 3,000～JPY 3,999",12500.0,10k-20k
251,NEDU YAKITORI TERUSUMI,3.95,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B252,"" "",""+""),""+"", SUBSTITUTE(F252,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,12500.0,東京都文京区根津1-1-21,NEZU,264,https://tabelog.com/en/tokyo/A1311/A131106/13182104/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
253,FLORAISON,3.95,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B254,"" "",""+""),""+"", SUBSTITUTE(F254,"" "",""+"")), ""Link"")","FRENCH, WINE BAR",7000.0,12500.0,東京都新宿区神楽坂3-6-29 MIビル 2F,IIDABASHI,182,https://tabelog.com/en/tokyo/A1309/A130905/13234388/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
254,CAILLOU,3.95,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B255,"" "",""+""),""+"", SUBSTITUTE(F255,"" "",""+"")), ""Link"")","FRENCH, BISTRO",,17500.0,東京都目黒区原町1-7-9 ドゥーエ西小山 1F,NISHI KOYAMA,123,https://tabelog.com/en/tokyo/A1317/A131710/13279829/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
258,USHI MATSU,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B259,"" "",""+""),""+"", SUBSTITUTE(F259,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), GYUTAN (BEEF TONGUE), HORUMON (BBQ OFFEL)",,12500.0,東京都港区西麻布3-13-14 LA・RES 西麻布 B1F,HIRO O,809,https://tabelog.com/en/tokyo/A1307/A130703/13242515/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
261,K+,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B262,"" "",""+""),""+"", SUBSTITUTE(F262,"" "",""+"")), ""Link"")","ITALIAN, WINE BAR",,17500.0,東京都港区西麻布4-5-8,HIRO O,547,https://tabelog.com/en/tokyo/A1307/A130703/13213748/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
263,BOTTEGA,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B264,"" "",""+""),""+"", SUBSTITUTE(F264,"" "",""+"")), ""Link"")","ITALIAN, PASTA, WINE BAR",,12500.0,東京都渋谷区広尾5-17-8 アプリシエ広尾 B1F,HIRO O,403,https://tabelog.com/en/tokyo/A1307/A130703/13204358/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
264,UWO TOKU,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B265,"" "",""+""),""+"", SUBSTITUTE(F265,"" "",""+"")), ""Link"")",SUSHI,17500.0,17500.0,東京都墨田区東向島4-24-26,HIGASHI MUKOJIMA,328,https://tabelog.com/en/tokyo/A1312/A131203/13017947/,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",17500.0,10k-20k
273,SHOKUDOU TODAKA,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B274,"" "",""+""),""+"", SUBSTITUTE(F274,"" "",""+"")), ""Link"")","IZAKAYA (TAVERN), CREATIVE, JAPANESE CUISINE",,12500.0,東京都品川区西五反田1-9-3 リバーライトビル B1F,GOTANDA,792,https://tabelog.com/en/tokyo/A1316/A131603/13187669/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
279,IL LATO,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B280,"" "",""+""),""+"", SUBSTITUTE(F280,"" "",""+"")), ""Link"")",ITALIAN,12500.0,17500.0,東京都新宿区新宿3-6-2 栄ビル 4F,SHINJUKU SANCHOME,203,https://tabelog.com/en/tokyo/A1304/A130401/13256289/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0,10k-20k
291,L'OCTAVE HAYATO KOBAYASHI,3.92,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B292,"" "",""+""),""+"", SUBSTITUTE(F292,"" "",""+"")), ""Link"")",FRENCH,9000.0,12500.0,東京都渋谷区千駄ヶ谷3-30-9 モデリアブリュット 101,KITA SANDO,170,https://tabelog.com/en/tokyo/A1309/A130901/13186978/,"JPY 10,000～JPY 14,999","JPY 8,000～JPY 9,999",12500.0,10k-20k
294,LUOGO JIYUGAOKA TEN,3.92,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B295,"" "",""+""),""+"", SUBSTITUTE(F295,"" "",""+"")), ""Link"")","ITALIAN, RESTAURANTS, PASTA",9000.0,17500.0,東京都目黒区自由が丘1-23-2 DEAR自由が丘 1F,JIYUGAOKA,73,https://tabelog.com/en/tokyo/A1317/A131703/13279663/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
301,ASAKUSA JUROKU,3.91,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B302,"" "",""+""),""+"", SUBSTITUTE(F302,"" "",""+"")), ""Link"")","SOBA (BUCKWHEAT NOODLES), JAPANESE CUISINE",,12500.0,東京都台東区浅草4-37-8 小田井ビル 1F,ASAKUSA,321,https://tabelog.com/en/tokyo/A1311/A131102/13185027/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
302,TOSENKAKU TOKYO,3.91,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B303,"" "",""+""),""+"", SUBSTITUTE(F303,"" "",""+"")), ""Link"")","CHINESE, DIM SUM",,17500.0,東京都港区六本木4-8-7 嶋田ビル B1F,ROPPONGI,315,https://tabelog.com/en/tokyo/A1307/A130701/13250092/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
317,L'ASSIETTE BLANCHE,3.9,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B318,"" "",""+""),""+"", SUBSTITUTE(F318,"" "",""+"")), ""Link"")",FRENCH,12500.0,12500.0,東京都港区白金3-2-2 パール白金　１Ｆ,SHIROKANE TAKANAWA,337,https://tabelog.com/en/tokyo/A1316/A131602/13004471/,"JPY 10,000～JPY 14,999","JPY 10,000～JPY 14,999",12500.0,10k-20k
319,TORIRYORI TORISHOU,3.9,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B320,"" "",""+""),""+"", SUBSTITUTE(F320,"" "",""+"")), ""Link"")",CHICKEN DISHES,,17500.0,東京都新宿区荒木町16-16 ベルウッドビル B1F,AKEBONOBASHI,73,https://tabelog.com/en/tokyo/A1309/A130903/13193026/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
327,DON BRAVO,3.89,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B328,"" "",""+""),""+"", SUBSTITUTE(F328,"" "",""+"")), ""Link"")","ITALIAN, PIZZA",2500.0,12500.0,東京都調布市国領町3-6-43,KOKURYO,542,https://tabelog.com/en/tokyo/A1326/A132601/13144681/,"JPY 10,000～JPY 14,999","JPY 2,000～JPY 2,999",12500.0,10k-20k
331,YAKITORI SHIRA,3.89,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B332,"" "",""+""),""+"", SUBSTITUTE(F332,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), IZAKAYA (TAVERN), WINE BAR",,12500.0,東京都世田谷区梅丘1-22-1 Y'Sステート B1F,UMEGAOKA,295,https://tabelog.com/en/tokyo/A1318/A131812/13193012/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
334,TINC GANA,3.89,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B335,"" "",""+""),""+"", SUBSTITUTE(F335,"" "",""+"")), ""Link"")","SPAIN, BARU (SPANISH STYLE BAR)",,17500.0,東京都千代田区六番町4-3 GEMS市ヶ谷 1F,ICHIGAYA,179,https://tabelog.com/en/tokyo/A1309/A130904/13275231/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
349,TORI CHO,3.88,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B350,"" "",""+""),""+"", SUBSTITUTE(F350,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,12500.0,東京都練馬区豊玉北4-31-8,NERIMA,598,https://tabelog.com/en/tokyo/A1321/A132102/13058892/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
356,URA NO,3.88,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B357,"" "",""+""),""+"", SUBSTITUTE(F357,"" "",""+"")), ""Link"")",FRENCH,12500.0,17500.0,東京都千代田区九段南3-5-4 コーブ九段 1F,ICHIGAYA,54,https://tabelog.com/en/tokyo/A1309/A130904/13232449/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0,10k-20k
369,PIZZERIA ROMANA IL PENTITO,3.87,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B370,"" "",""+""),""+"", SUBSTITUTE(F370,"" "",""+"")), ""Link"")","PIZZA, ITALIAN",,12500.0,東京都渋谷区代々木3-1-1 ＡＸＩＳ　１Ｆ,MINAMI SHINJUKU,296,https://tabelog.com/en/tokyo/A1318/A131810/13000684/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
370,SUSHI MIYUKI,3.87,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B371,"" "",""+""),""+"", SUBSTITUTE(F371,"" "",""+"")), ""Link"")",SUSHI,9000.0,17500.0,東京都中央区新富1-15-11 マキプラザ 1F,SHINTOMICHO,190,https://tabelog.com/en/tokyo/A1313/A131301/13273113/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
384,TSUCHIYA,3.86,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B385,"" "",""+""),""+"", SUBSTITUTE(F385,"" "",""+"")), ""Link"")",SOBA (BUCKWHEAT NOODLES),9000.0,12500.0,東京都東村山市野口町4-18-1,HIGASHI MURAYAMA,212,https://tabelog.com/en/tokyo/A1328/A132806/13061606/,"JPY 10,000～JPY 14,999","JPY 8,000～JPY 9,999",12500.0,10k-20k
387,YAKITORI HONDA,3.86,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B388,"" "",""+""),""+"", SUBSTITUTE(F388,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES, OYAKO-DON (CHICKEN AND EGG BOWL)",,12500.0,東京都中央区湊3-5-1 エス・ユービル 1F,SHINTOMICHO,93,https://tabelog.com/en/tokyo/A1313/A131301/13143142/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
